panel,release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,rate_lower_per_100k,rate_upper_per_100k,point_rate_per_100k,rank_best_possible,rank_worst_possible,ranking_status,suppression_subtype
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,31,鳥取県,0.1754,1.5789,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,32,島根県,0.1449,1.3043,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,33,岡山県,0.0522,0.47,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,34,広島県,0.0352,0.3172,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,35,山口県,0.0717,0.6456,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,36,徳島県,0.1333,1.2,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,37,香川県,0.1029,0.9259,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,38,愛媛県,0.0727,0.6545,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,39,高知県,0.1387,1.2483,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,40,福岡県,0.0196,0.1763,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,41,佐賀県,0.1208,1.087,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,42,長崎県,0.0732,0.6584,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,43,熊本県,0.0564,0.5073,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,44,大分県,0.0862,0.7759,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,45,宮崎県,0.0912,0.8212,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,46,鹿児島県,0.0611,0.5498,,,,bounded_primary,primary_low_count
A_rate_bounds,No.3,2016,IND_5220077,血行性歯髄炎,47,沖縄県,0.0695,0.6254,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,01,北海道,0.0188,0.1692,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,02,青森県,0.0782,0.7042,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,03,岩手県,0.0797,0.7171,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,04,宮城県,0.043,0.3874,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,05,秋田県,0.1004,0.9036,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,06,山形県,0.0907,0.8167,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,07,福島県,0.0531,0.4782,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,08,茨城県,0.0346,0.3112,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,09,栃木県,0.0511,0.4599,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,10,群馬県,0.051,0.4592,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,11,埼玉県,0.0137,0.1231,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,12,千葉県,0.016,0.1441,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,13,東京都,0.7287,0.7287,0.7287,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,14,神奈川県,0.0109,0.0983,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,15,新潟県,0.0441,0.397,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,16,富山県,0.0947,0.8523,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,17,石川県,0.0872,0.7847,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,18,福井県,0.1284,1.1553,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,19,山梨県,0.1215,1.0936,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,20,長野県,0.0482,0.4335,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,21,岐阜県,0.0498,0.4482,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,22,静岡県,0.0272,0.2449,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,23,愛知県,0.0133,0.1196,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,24,三重県,0.0556,0.5,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,25,滋賀県,0.0708,0.6369,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,26,京都府,0.0385,0.3463,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,27,大阪府,0.0113,0.102,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,28,兵庫県,0.0182,0.1635,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,29,奈良県,0.0742,0.6677,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,30,和歌山県,0.1058,0.9524,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,31,鳥取県,0.177,1.5929,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,32,島根県,0.146,1.3139,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,33,岡山県,0.0524,0.4719,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,34,広島県,0.0353,0.3181,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,35,山口県,0.0723,0.6508,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,36,徳島県,0.1346,1.2113,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,37,香川県,0.1034,0.9307,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,38,愛媛県,0.0733,0.6598,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,39,高知県,0.1401,1.2605,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,40,福岡県,0.0196,0.1762,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,41,佐賀県,0.1214,1.0922,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,42,長崎県,0.0739,0.6647,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,43,熊本県,0.0567,0.5099,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,44,大分県,0.0868,0.7812,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,45,宮崎県,0.0918,0.8264,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,46,鹿児島県,0.0615,0.5535,,,,bounded_primary,primary_low_count
A_rate_bounds,No.4,2017,IND_5220077,血行性歯髄炎,47,沖縄県,0.0693,0.6237,,,,bounded_primary,primary_low_count
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,01,北海道,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,02,青森県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,03,岩手県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,04,宮城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,05,秋田県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,06,山形県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,07,福島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,09,栃木県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,10,群馬県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,11,埼玉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,12,千葉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,13,東京都,0.5933,0.5933,0.5933,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,14,神奈川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,15,新潟県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,16,富山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,17,石川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,18,福井県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,19,山梨県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,20,長野県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,21,岐阜県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,22,静岡県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,23,愛知県,0.1858,0.1858,0.1858,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,24,三重県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,25,滋賀県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,26,京都府,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,27,大阪府,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,28,兵庫県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,29,奈良県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,30,和歌山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,31,鳥取県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,32,島根県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,33,岡山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,34,広島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,35,山口県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,36,徳島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,37,香川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,38,愛媛県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,39,高知県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,40,福岡県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,41,佐賀県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,42,長崎県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,43,熊本県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,44,大分県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,45,宮崎県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,46,鹿児島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.5,2018,IND_5220077,血行性歯髄炎,47,沖縄県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,01,北海道,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,02,青森県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,03,岩手県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,04,宮城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,05,秋田県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,06,山形県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,07,福島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,09,栃木県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,10,群馬県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,11,埼玉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,12,千葉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,13,東京都,0.5244,0.5244,0.5244,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,14,神奈川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,15,新潟県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,16,富山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,17,石川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,18,福井県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,19,山梨県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,20,長野県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,21,岐阜県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,22,静岡県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,23,愛知県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,24,三重県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,25,滋賀県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,26,京都府,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,27,大阪府,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,28,兵庫県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,29,奈良県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,30,和歌山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,31,鳥取県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,32,島根県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,33,岡山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,34,広島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,35,山口県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,36,徳島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,37,香川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,38,愛媛県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,39,高知県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,40,福岡県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,41,佐賀県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,42,長崎県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,43,熊本県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,44,大分県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,45,宮崎県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,46,鹿児島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.6,2019,IND_5220077,血行性歯髄炎,47,沖縄県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,01,北海道,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,02,青森県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,03,岩手県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,04,宮城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,05,秋田県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,06,山形県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,07,福島県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,09,栃木県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,10,群馬県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,11,埼玉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,12,千葉県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,13,東京都,0.6335,0.6335,0.6335,,,point_identified,not_suppressed
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,14,神奈川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,15,新潟県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,16,富山県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,17,石川県,,,,,,not_bounded_ambiguous,ambiguous_suppression
A_rate_bounds,No.7,2020,IND_5220077,血行性歯髄炎,18,福井県,,,,,,not_bounded_ambiguous,ambiguous_suppression
