release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,population,cell_state,suppression_subtype,count_lower,count_upper,rate_lower_per_100k,rate_upper_per_100k,rate_status
No.6,2019,IND_8843319,限局型若年性歯周炎,30,和歌山県,925000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,31,鳥取県,556000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,32,島根県,674000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,33,岡山県,1890000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,34,広島県,2804000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,35,山口県,1358000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,36,徳島県,728000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,37,香川県,956000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,38,愛媛県,1339000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,39,高知県,698000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,40,福岡県,5104000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,41,佐賀県,815000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,42,長崎県,1327000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,43,熊本県,1748000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,44,大分県,1135000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,45,宮崎県,1073000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,46,鹿児島県,1602000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,47,沖縄県,1453000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5210011,根充済み,01,北海道,5225000,observed,not_suppressed,14080.0,14080.0,269.4737,269.4737,point_identified
No.7,2020,IND_5210011,根充済み,02,青森県,1238000,observed,not_suppressed,5391.0,5391.0,435.4604,435.4604,point_identified
No.7,2020,IND_5210011,根充済み,03,岩手県,1211000,observed,not_suppressed,1330.0,1330.0,109.8266,109.8266,point_identified
No.7,2020,IND_5210011,根充済み,04,宮城県,2302000,observed,not_suppressed,1893.0,1893.0,82.2328,82.2328,point_identified
No.7,2020,IND_5210011,根充済み,05,秋田県,960000,observed,not_suppressed,2003.0,2003.0,208.6458,208.6458,point_identified
No.7,2020,IND_5210011,根充済み,06,山形県,1068000,observed,not_suppressed,3612.0,3612.0,338.2022,338.2022,point_identified
No.7,2020,IND_5210011,根充済み,07,福島県,1833000,observed,not_suppressed,3788.0,3788.0,206.6558,206.6558,point_identified
No.7,2020,IND_5210011,根充済み,08,茨城県,2867000,observed,not_suppressed,6354.0,6354.0,221.6254,221.6254,point_identified
No.7,2020,IND_5210011,根充済み,09,栃木県,1933000,observed,not_suppressed,4662.0,4662.0,241.1795,241.1795,point_identified
No.7,2020,IND_5210011,根充済み,10,群馬県,1939000,observed,not_suppressed,11293.0,11293.0,582.4136,582.4136,point_identified
No.7,2020,IND_5210011,根充済み,11,埼玉県,7345000,observed,not_suppressed,14129.0,14129.0,192.3622,192.3622,point_identified
No.7,2020,IND_5210011,根充済み,12,千葉県,6284000,observed,not_suppressed,6276.0,6276.0,99.8727,99.8727,point_identified
No.7,2020,IND_5210011,根充済み,13,東京都,14048000,observed,not_suppressed,20785.0,20785.0,147.957,147.957,point_identified
No.7,2020,IND_5210011,根充済み,14,神奈川県,9237000,observed,not_suppressed,16834.0,16834.0,182.2453,182.2453,point_identified
No.7,2020,IND_5210011,根充済み,15,新潟県,2201000,observed,not_suppressed,123112.0,123112.0,5593.4575,5593.4575,point_identified
No.7,2020,IND_5210011,根充済み,16,富山県,1035000,observed,not_suppressed,10000.0,10000.0,966.1836,966.1836,point_identified
No.7,2020,IND_5210011,根充済み,17,石川県,1133000,observed,not_suppressed,806.0,806.0,71.1386,71.1386,point_identified
No.7,2020,IND_5210011,根充済み,18,福井県,767000,observed,not_suppressed,974.0,974.0,126.9883,126.9883,point_identified
No.7,2020,IND_5210011,根充済み,19,山梨県,810000,observed,not_suppressed,428.0,428.0,52.8395,52.8395,point_identified
No.7,2020,IND_5210011,根充済み,20,長野県,2048000,observed,not_suppressed,14098.0,14098.0,688.3789,688.3789,point_identified
No.7,2020,IND_5210011,根充済み,21,岐阜県,1979000,observed,not_suppressed,2190.0,2190.0,110.662,110.662,point_identified
No.7,2020,IND_5210011,根充済み,22,静岡県,3633000,observed,not_suppressed,8240.0,8240.0,226.8098,226.8098,point_identified
No.7,2020,IND_5210011,根充済み,23,愛知県,7542000,observed,not_suppressed,6477.0,6477.0,85.8791,85.8791,point_identified
No.7,2020,IND_5210011,根充済み,24,三重県,1770000,observed,not_suppressed,4197.0,4197.0,237.1186,237.1186,point_identified
No.7,2020,IND_5210011,根充済み,25,滋賀県,1414000,observed,not_suppressed,1527.0,1527.0,107.9915,107.9915,point_identified
No.7,2020,IND_5210011,根充済み,26,京都府,2578000,observed,not_suppressed,4207.0,4207.0,163.1885,163.1885,point_identified
No.7,2020,IND_5210011,根充済み,27,大阪府,8838000,observed,not_suppressed,210270.0,210270.0,2379.1582,2379.1582,point_identified
No.7,2020,IND_5210011,根充済み,28,兵庫県,5465000,observed,not_suppressed,16491.0,16491.0,301.7566,301.7566,point_identified
No.7,2020,IND_5210011,根充済み,29,奈良県,1324000,observed,not_suppressed,3848.0,3848.0,290.6344,290.6344,point_identified
No.7,2020,IND_5210011,根充済み,30,和歌山県,923000,observed,not_suppressed,2606.0,2606.0,282.3402,282.3402,point_identified
No.7,2020,IND_5210011,根充済み,31,鳥取県,553000,observed,not_suppressed,567.0,567.0,102.5316,102.5316,point_identified
No.7,2020,IND_5210011,根充済み,32,島根県,671000,observed,not_suppressed,895.0,895.0,133.383,133.383,point_identified
No.7,2020,IND_5210011,根充済み,33,岡山県,1888000,observed,not_suppressed,7249.0,7249.0,383.9513,383.9513,point_identified
No.7,2020,IND_5210011,根充済み,34,広島県,2800000,observed,not_suppressed,5085.0,5085.0,181.6071,181.6071,point_identified
No.7,2020,IND_5210011,根充済み,35,山口県,1342000,observed,not_suppressed,5689.0,5689.0,423.9195,423.9195,point_identified
No.7,2020,IND_5210011,根充済み,36,徳島県,720000,observed,not_suppressed,1097.0,1097.0,152.3611,152.3611,point_identified
No.7,2020,IND_5210011,根充済み,37,香川県,950000,observed,not_suppressed,5128.0,5128.0,539.7895,539.7895,point_identified
No.7,2020,IND_5210011,根充済み,38,愛媛県,1335000,observed,not_suppressed,2207.0,2207.0,165.3184,165.3184,point_identified
No.7,2020,IND_5210011,根充済み,39,高知県,692000,observed,not_suppressed,119.0,119.0,17.1965,17.1965,point_identified
No.7,2020,IND_5210011,根充済み,40,福岡県,5135000,observed,not_suppressed,1681.0,1681.0,32.7361,32.7361,point_identified
No.7,2020,IND_5210011,根充済み,41,佐賀県,811000,observed,not_suppressed,300.0,300.0,36.9914,36.9914,point_identified
No.7,2020,IND_5210011,根充済み,42,長崎県,1312000,observed,not_suppressed,2649.0,2649.0,201.9055,201.9055,point_identified
No.7,2020,IND_5210011,根充済み,43,熊本県,1738000,observed,not_suppressed,2214.0,2214.0,127.3878,127.3878,point_identified
No.7,2020,IND_5210011,根充済み,44,大分県,1124000,observed,not_suppressed,1896.0,1896.0,168.6833,168.6833,point_identified
No.7,2020,IND_5210011,根充済み,45,宮崎県,1070000,observed,not_suppressed,199.0,199.0,18.5981,18.5981,point_identified
No.7,2020,IND_5210011,根充済み,46,鹿児島県,1588000,observed,not_suppressed,54724.0,54724.0,3446.0957,3446.0957,point_identified
No.7,2020,IND_5210011,根充済み,47,沖縄県,1467000,observed,not_suppressed,2040.0,2040.0,139.0593,139.0593,point_identified
No.7,2020,IND_5220077,血行性歯髄炎,01,北海道,5225000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,02,青森県,1238000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,03,岩手県,1211000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,04,宮城県,2302000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,05,秋田県,960000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,06,山形県,1068000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,07,福島県,1833000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,08,茨城県,2867000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,09,栃木県,1933000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,10,群馬県,1939000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,11,埼玉県,7345000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,12,千葉県,6284000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,13,東京都,14048000,observed,not_suppressed,89.0,89.0,0.6335,0.6335,point_identified
No.7,2020,IND_5220077,血行性歯髄炎,14,神奈川県,9237000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,15,新潟県,2201000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,16,富山県,1035000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,17,石川県,1133000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,18,福井県,767000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,19,山梨県,810000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,20,長野県,2048000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,21,岐阜県,1979000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,22,静岡県,3633000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,23,愛知県,7542000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,24,三重県,1770000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,25,滋賀県,1414000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,26,京都府,2578000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,27,大阪府,8838000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,28,兵庫県,5465000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,29,奈良県,1324000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,30,和歌山県,923000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,31,鳥取県,553000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,32,島根県,671000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,33,岡山県,1888000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,34,広島県,2800000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,35,山口県,1342000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,36,徳島県,720000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,37,香川県,950000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,38,愛媛県,1335000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,39,高知県,692000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,40,福岡県,5135000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,41,佐賀県,811000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,42,長崎県,1312000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,43,熊本県,1738000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,44,大分県,1124000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,45,宮崎県,1070000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,46,鹿児島県,1588000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_5220077,血行性歯髄炎,47,沖縄県,1467000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,01,北海道,5225000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,02,青森県,1238000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,03,岩手県,1211000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,04,宮城県,2302000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,05,秋田県,960000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,06,山形県,1068000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,07,福島県,1833000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,08,茨城県,2867000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,09,栃木県,1933000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,10,群馬県,1939000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,11,埼玉県,7345000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,12,千葉県,6284000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,13,東京都,14048000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,14,神奈川県,9237000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,15,新潟県,2201000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,16,富山県,1035000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,17,石川県,1133000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,18,福井県,767000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,19,山梨県,810000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,20,長野県,2048000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,21,岐阜県,1979000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,22,静岡県,3633000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,23,愛知県,7542000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,24,三重県,1770000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,25,滋賀県,1414000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,26,京都府,2578000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,27,大阪府,8838000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,28,兵庫県,5465000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,29,奈良県,1324000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,30,和歌山県,923000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,31,鳥取県,553000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,32,島根県,671000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,33,岡山県,1888000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,34,広島県,2800000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,35,山口県,1342000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,36,徳島県,720000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,37,香川県,950000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,38,愛媛県,1335000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,39,高知県,692000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,40,福岡県,5135000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,41,佐賀県,811000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,42,長崎県,1312000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,43,熊本県,1738000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,44,大分県,1124000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,45,宮崎県,1070000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,46,鹿児島県,1588000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.7,2020,IND_8843319,限局型若年性歯周炎,47,沖縄県,1467000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.9,2022,IND_5210011,根充済み,01,北海道,5140000,observed,not_suppressed,14022.0,14022.0,272.8016,272.8016,point_identified
No.9,2022,IND_5210011,根充済み,02,青森県,1204000,observed,not_suppressed,5006.0,5006.0,415.7807,415.7807,point_identified
No.9,2022,IND_5210011,根充済み,03,岩手県,1181000,observed,not_suppressed,1304.0,1304.0,110.4149,110.4149,point_identified
No.9,2022,IND_5210011,根充済み,04,宮城県,2280000,observed,not_suppressed,2526.0,2526.0,110.7895,110.7895,point_identified
No.9,2022,IND_5210011,根充済み,05,秋田県,930000,observed,not_suppressed,1911.0,1911.0,205.4839,205.4839,point_identified
No.9,2022,IND_5210011,根充済み,06,山形県,1041000,observed,not_suppressed,3496.0,3496.0,335.8309,335.8309,point_identified
No.9,2022,IND_5210011,根充済み,07,福島県,1790000,observed,not_suppressed,2854.0,2854.0,159.4413,159.4413,point_identified
No.9,2022,IND_5210011,根充済み,08,茨城県,2840000,observed,not_suppressed,6191.0,6191.0,217.993,217.993,point_identified
No.9,2022,IND_5210011,根充済み,09,栃木県,1909000,observed,not_suppressed,4252.0,4252.0,222.7344,222.7344,point_identified
No.9,2022,IND_5210011,根充済み,10,群馬県,1913000,observed,not_suppressed,11250.0,11250.0,588.0815,588.0815,point_identified
No.9,2022,IND_5210011,根充済み,11,埼玉県,7337000,observed,not_suppressed,14237.0,14237.0,194.0439,194.0439,point_identified
No.9,2022,IND_5210011,根充済み,12,千葉県,6266000,observed,not_suppressed,6418.0,6418.0,102.4258,102.4258,point_identified
No.9,2022,IND_5210011,根充済み,13,東京都,14038000,observed,not_suppressed,20256.0,20256.0,144.2941,144.2941,point_identified
No.9,2022,IND_5210011,根充済み,14,神奈川県,9232000,observed,not_suppressed,16463.0,16463.0,178.3254,178.3254,point_identified
No.9,2022,IND_5210011,根充済み,15,新潟県,2153000,observed,not_suppressed,117107.0,117107.0,5439.2476,5439.2476,point_identified
No.9,2022,IND_5210011,根充済み,16,富山県,1017000,observed,not_suppressed,9777.0,9777.0,961.3569,961.3569,point_identified
No.9,2022,IND_5210011,根充済み,17,石川県,1118000,observed,not_suppressed,702.0,702.0,62.7907,62.7907,point_identified
No.9,2022,IND_5210011,根充済み,18,福井県,753000,observed,not_suppressed,1119.0,1119.0,148.6056,148.6056,point_identified
No.9,2022,IND_5210011,根充済み,19,山梨県,802000,observed,not_suppressed,501.0,501.0,62.4688,62.4688,point_identified
No.9,2022,IND_5210011,根充済み,20,長野県,2020000,observed,not_suppressed,14774.0,14774.0,731.3861,731.3861,point_identified
No.9,2022,IND_5210011,根充済み,21,岐阜県,1946000,observed,not_suppressed,2164.0,2164.0,111.2025,111.2025,point_identified
No.9,2022,IND_5210011,根充済み,22,静岡県,3582000,observed,not_suppressed,7310.0,7310.0,204.0759,204.0759,point_identified
No.9,2022,IND_5210011,根充済み,23,愛知県,7495000,observed,not_suppressed,5880.0,5880.0,78.4523,78.4523,point_identified
No.9,2022,IND_5210011,根充済み,24,三重県,1742000,observed,not_suppressed,3626.0,3626.0,208.1515,208.1515,point_identified
No.9,2022,IND_5210011,根充済み,25,滋賀県,1409000,observed,not_suppressed,1491.0,1491.0,105.8197,105.8197,point_identified
No.9,2022,IND_5210011,根充済み,26,京都府,2550000,observed,not_suppressed,3596.0,3596.0,141.0196,141.0196,point_identified
No.9,2022,IND_5210011,根充済み,27,大阪府,8782000,observed,not_suppressed,206880.0,206880.0,2355.7276,2355.7276,point_identified
No.9,2022,IND_5210011,根充済み,28,兵庫県,5402000,observed,not_suppressed,15488.0,15488.0,286.7086,286.7086,point_identified
No.9,2022,IND_5210011,根充済み,29,奈良県,1306000,observed,not_suppressed,3786.0,3786.0,289.8928,289.8928,point_identified
No.9,2022,IND_5210011,根充済み,30,和歌山県,903000,observed,not_suppressed,2387.0,2387.0,264.3411,264.3411,point_identified
No.9,2022,IND_5210011,根充済み,31,鳥取県,544000,observed,not_suppressed,467.0,467.0,85.8456,85.8456,point_identified
No.9,2022,IND_5210011,根充済み,32,島根県,658000,observed,not_suppressed,633.0,633.0,96.2006,96.2006,point_identified
No.9,2022,IND_5210011,根充済み,33,岡山県,1862000,observed,not_suppressed,7096.0,7096.0,381.0956,381.0956,point_identified
No.9,2022,IND_5210011,根充済み,34,広島県,2760000,observed,not_suppressed,4836.0,4836.0,175.2174,175.2174,point_identified
No.9,2022,IND_5210011,根充済み,35,山口県,1313000,observed,not_suppressed,5282.0,5282.0,402.2848,402.2848,point_identified
No.9,2022,IND_5210011,根充済み,36,徳島県,704000,observed,not_suppressed,1117.0,1117.0,158.6648,158.6648,point_identified
No.9,2022,IND_5210011,根充済み,37,香川県,934000,observed,not_suppressed,4965.0,4965.0,531.5846,531.5846,point_identified
No.9,2022,IND_5210011,根充済み,38,愛媛県,1306000,observed,not_suppressed,2319.0,2319.0,177.5651,177.5651,point_identified
No.9,2022,IND_5210011,根充済み,39,高知県,676000,observed,not_suppressed,124.0,124.0,18.3432,18.3432,point_identified
No.9,2022,IND_5210011,根充済み,40,福岡県,5116000,observed,not_suppressed,1339.0,1339.0,26.1728,26.1728,point_identified
No.9,2022,IND_5210011,根充済み,41,佐賀県,801000,observed,not_suppressed,379.0,379.0,47.3159,47.3159,point_identified
No.9,2022,IND_5210011,根充済み,42,長崎県,1283000,observed,not_suppressed,2410.0,2410.0,187.841,187.841,point_identified
No.9,2022,IND_5210011,根充済み,43,熊本県,1718000,observed,not_suppressed,1999.0,1999.0,116.3562,116.3562,point_identified
No.9,2022,IND_5210011,根充済み,44,大分県,1107000,observed,not_suppressed,1792.0,1792.0,161.879,161.879,point_identified
No.9,2022,IND_5210011,根充済み,45,宮崎県,1052000,observed,not_suppressed,189.0,189.0,17.9658,17.9658,point_identified
No.9,2022,IND_5210011,根充済み,46,鹿児島県,1563000,observed,not_suppressed,30817.0,30817.0,1971.6571,1971.6571,point_identified
No.9,2022,IND_5210011,根充済み,47,沖縄県,1468000,observed,not_suppressed,2151.0,2151.0,146.5259,146.5259,point_identified
No.9,2022,IND_5220077,血行性歯髄炎,01,北海道,5140000,observed,not_suppressed,0.0,0.0,0.0,0.0,point_identified
No.9,2022,IND_5220077,血行性歯髄炎,02,青森県,1204000,observed,not_suppressed,0.0,0.0,0.0,0.0,point_identified
No.9,2022,IND_5220077,血行性歯髄炎,03,岩手県,1181000,observed,not_suppressed,0.0,0.0,0.0,0.0,point_identified
No.9,2022,IND_5220077,血行性歯髄炎,04,宮城県,2280000,observed,not_suppressed,0.0,0.0,0.0,0.0,point_identified
No.9,2022,IND_5220077,血行性歯髄炎,05,秋田県,930000,observed,not_suppressed,0.0,0.0,0.0,0.0,point_identified
