fiscal_year,population_year_or_date,prefecture_code,prefecture_name,population,source_name,source_path_or_url,denominator_definition,notes
2023,2023-10-01,11,埼玉県,7331000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,12,千葉県,6257000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,13,東京都,14086000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,14,神奈川県,9229000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,15,新潟県,2126000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,16,富山県,1007000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,17,石川県,1109000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,18,福井県,744000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,19,山梨県,796000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,20,長野県,2004000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,21,岐阜県,1931000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,22,静岡県,3555000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,23,愛知県,7477000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,24,三重県,1727000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,25,滋賀県,1407000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,26,京都府,2535000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,27,大阪府,8763000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,28,兵庫県,5370000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,29,奈良県,1296000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,30,和歌山県,892000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,31,鳥取県,537000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,32,島根県,650000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,33,岡山県,1847000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,34,広島県,2738000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,35,山口県,1298000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,36,徳島県,695000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,37,香川県,926000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,38,愛媛県,1291000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,39,高知県,666000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,40,福岡県,5103000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,41,佐賀県,795000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,42,長崎県,1267000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,43,熊本県,1709000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,44,大分県,1096000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,45,宮崎県,1042000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,46,鹿児島県,1549000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,47,沖縄県,1468000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2024,2024-10-01,01,北海道,5043000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,02,青森県,1165000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,03,岩手県,1145000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,04,宮城県,2248000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,05,秋田県,897000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,06,山形県,1011000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,07,福島県,1743000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,08,茨城県,2806000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,09,栃木県,1885000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,10,群馬県,1890000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,11,埼玉県,7332000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,12,千葉県,6251000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,13,東京都,14178000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,14,神奈川県,9225000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,15,新潟県,2099000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,16,富山県,997000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,17,石川県,1098000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,18,福井県,739000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,19,山梨県,791000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,20,長野県,1987000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,21,岐阜県,1916000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,22,静岡県,3527000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,23,愛知県,7460000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,24,三重県,1711000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,25,滋賀県,1402000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,26,京都府,2520000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,27,大阪府,8757000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,28,兵庫県,5337000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,29,奈良県,1285000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,30,和歌山県,880000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,31,鳥取県,531000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,32,島根県,642000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,33,岡山県,1831000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,34,広島県,2714000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,35,山口県,1281000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,36,徳島県,685000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,37,香川県,917000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,38,愛媛県,1276000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,39,高知県,656000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,40,福岡県,5092000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,41,佐賀県,788000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,42,長崎県,1252000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,43,熊本県,1697000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,44,大分県,1085000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,45,宮崎県,1033000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,46,鹿児島県,1532000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
2024,2024-10-01,47,沖縄県,1466000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2024-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1901; 千人×1000=人; 2026-07-07
